index,Season,ID,overs,BattingTeam,total_run,isWicketDelivery
10721,2016,980949,8,Gujarat Lions,7,1
10722,2016,980949,8,Rising Pune Supergiants,7,0
10723,2016,980949,9,Gujarat Lions,12,0
10724,2016,980949,9,Rising Pune Supergiants,15,0
10725,2016,980949,10,Gujarat Lions,4,1
10726,2016,980949,10,Rising Pune Supergiants,8,0
10727,2016,980949,11,Gujarat Lions,5,0
10728,2016,980949,11,Rising Pune Supergiants,11,0
10729,2016,980949,12,Gujarat Lions,7,0
10730,2016,980949,12,Rising Pune Supergiants,14,0
10731,2016,980949,13,Gujarat Lions,10,0
10732,2016,980949,13,Rising Pune Supergiants,8,1
10733,2016,980949,14,Gujarat Lions,9,0
10734,2016,980949,14,Rising Pune Supergiants,9,0
10735,2016,980949,15,Gujarat Lions,14,0
10736,2016,980949,15,Rising Pune Supergiants,9,0
10737,2016,980949,16,Gujarat Lions,11,1
10738,2016,980949,16,Rising Pune Supergiants,16,0
10739,2016,980949,17,Gujarat Lions,4,0
10740,2016,980949,17,Rising Pune Supergiants,9,0
10741,2016,980949,18,Gujarat Lions,11,2
10742,2016,980949,18,Rising Pune Supergiants,14,0
10743,2016,980949,19,Gujarat Lions,9,2
10744,2016,980949,19,Rising Pune Supergiants,12,1
10745,2016,980951,0,Delhi Daredevils,2,2
10746,2016,980951,0,Kolkata Knight Riders,5,0
10747,2016,980951,1,Delhi Daredevils,11,0
10748,2016,980951,1,Kolkata Knight Riders,8,0
10749,2016,980951,2,Delhi Daredevils,10,0
10750,2016,980951,2,Kolkata Knight Riders,8,1
10751,2016,980951,3,Delhi Daredevils,7,0
10752,2016,980951,3,Kolkata Knight Riders,7,0
10753,2016,980951,4,Delhi Daredevils,2,1
10754,2016,980951,4,Kolkata Knight Riders,5,1
10755,2016,980951,5,Delhi Daredevils,5,0
10756,2016,980951,5,Kolkata Knight Riders,10,0
10757,2016,980951,6,Delhi Daredevils,6,0
10758,2016,980951,6,Kolkata Knight Riders,8,0
10759,2016,980951,7,Delhi Daredevils,11,0
10760,2016,980951,7,Kolkata Knight Riders,8,1
10761,2016,980951,8,Delhi Daredevils,7,0
10762,2016,980951,8,Kolkata Knight Riders,7,0
10763,2016,980951,9,Delhi Daredevils,9,0
10764,2016,980951,9,Kolkata Knight Riders,22,0
10765,2016,980951,10,Delhi Daredevils,7,0
10766,2016,980951,10,Kolkata Knight Riders,5,0
10767,2016,980951,11,Delhi Daredevils,15,0
10768,2016,980951,11,Kolkata Knight Riders,6,1
10769,2016,980951,12,Delhi Daredevils,7,0
10770,2016,980951,12,Kolkata Knight Riders,3,0
10771,2016,980951,13,Delhi Daredevils,7,0
10772,2016,980951,13,Kolkata Knight Riders,11,1
10773,2016,980951,14,Delhi Daredevils,14,0
10774,2016,980951,14,Kolkata Knight Riders,14,0
10775,2016,980951,15,Delhi Daredevils,11,0
10776,2016,980951,15,Kolkata Knight Riders,9,0
10777,2016,980951,16,Delhi Daredevils,14,2
10778,2016,980951,16,Kolkata Knight Riders,15,1
10779,2016,980951,17,Delhi Daredevils,18,0
10780,2016,980951,17,Kolkata Knight Riders,5,2
10781,2016,980951,18,Delhi Daredevils,13,1
10782,2016,980951,18,Kolkata Knight Riders,3,2
10783,2016,980951,19,Delhi Daredevils,10,2
10784,2016,980953,0,Royal Challengers Bangalore,10,0
10785,2016,980953,0,Sunrisers Hyderabad,6,0
10786,2016,980953,1,Royal Challengers Bangalore,12,0
10787,2016,980953,1,Sunrisers Hyderabad,8,0
10788,2016,980953,2,Royal Challengers Bangalore,7,0
10789,2016,980953,2,Sunrisers Hyderabad,7,0
10790,2016,980953,3,Royal Challengers Bangalore,8,0
10791,2016,980953,3,Sunrisers Hyderabad,7,1
10792,2016,980953,4,Royal Challengers Bangalore,5,0
10793,2016,980953,4,Sunrisers Hyderabad,5,0
10794,2016,980953,5,Royal Challengers Bangalore,3,1
10795,2016,980953,5,Sunrisers Hyderabad,16,0
10796,2016,980953,6,Royal Challengers Bangalore,7,0
10797,2016,980953,6,Sunrisers Hyderabad,8,0
10798,2016,980953,7,Royal Challengers Bangalore,12,0
10799,2016,980953,7,Sunrisers Hyderabad,6,0
10800,2016,980953,8,Royal Challengers Bangalore,13,0
10801,2016,980953,8,Sunrisers Hyderabad,11,0
10802,2016,980953,9,Royal Challengers Bangalore,6,1
10803,2016,980953,9,Sunrisers Hyderabad,8,0
10804,2016,980953,10,Royal Challengers Bangalore,6,0
10805,2016,980953,10,Sunrisers Hyderabad,5,0
10806,2016,980953,11,Royal Challengers Bangalore,3,1
10807,2016,980953,11,Sunrisers Hyderabad,11,0
10808,2016,980953,12,Royal Challengers Bangalore,11,0
10809,2016,980953,12,Sunrisers Hyderabad,11,0
10810,2016,980953,13,Royal Challengers Bangalore,19,0
10811,2016,980953,13,Sunrisers Hyderabad,13,0
10812,2016,980953,14,Royal Challengers Bangalore,10,1
10813,2016,980953,14,Sunrisers Hyderabad,19,0
10814,2016,980953,15,Royal Challengers Bangalore,10,0
10815,2016,980953,15,Sunrisers Hyderabad,12,1
10816,2016,980953,16,Royal Challengers Bangalore,10,0
10817,2016,980953,16,Sunrisers Hyderabad,8,1
10818,2016,980953,17,Royal Challengers Bangalore,10,1
10819,2016,980953,17,Sunrisers Hyderabad,13,1
10820,2016,980953,18,Royal Challengers Bangalore,11,0
10821,2016,980953,18,Sunrisers Hyderabad,14,0
10822,2016,980953,19,Royal Challengers Bangalore,6,1
10823,2016,980953,19,Sunrisers Hyderabad,6,1
10824,2016,980955,0,Gujarat Lions,11,0
10825,2016,980955,0,Kings XI Punjab,9,0
10826,2016,980955,1,Gujarat Lions,3,1
10827,2016,980955,1,Kings XI Punjab,4,0
10828,2016,980955,2,Gujarat Lions,4,0
10829,2016,980955,2,Kings XI Punjab,13,0
10830,2016,980955,3,Gujarat Lions,6,0
10831,2016,980955,3,Kings XI Punjab,8,0
10832,2016,980955,4,Gujarat Lions,10,1
10833,2016,980955,4,Kings XI Punjab,17,0
10834,2016,980955,5,Gujarat Lions,2,0
10835,2016,980955,5,Kings XI Punjab,8,0
10836,2016,980955,6,Gujarat Lions,3,3
10837,2016,980955,6,Kings XI Punjab,8,1
10838,2016,980955,7,Gujarat Lions,3,0
10839,2016,980955,7,Kings XI Punjab,3,2
10840,2016,980955,8,Gujarat Lions,7,0
10841,2016,980955,8,Kings XI Punjab,4,1
10842,2016,980955,9,Gujarat Lions,8,0
10843,2016,980955,9,Kings XI Punjab,4,0
10844,2016,980955,10,Gujarat Lions,4,1
10845,2016,980955,10,Kings XI Punjab,8,0
10846,2016,980955,11,Gujarat Lions,3,0
10847,2016,980955,11,Kings XI Punjab,8,0
10848,2016,980955,12,Gujarat Lions,10,0
10849,2016,980955,12,Kings XI Punjab,6,0
10850,2016,980955,13,Gujarat Lions,8,0
10851,2016,980955,13,Kings XI Punjab,5,1
10852,2016,980955,14,Gujarat Lions,5,1
10853,2016,980955,14,Kings XI Punjab,5,0
10854,2016,980955,15,Gujarat Lions,12,0
10855,2016,980955,15,Kings XI Punjab,13,0
10856,2016,980955,16,Gujarat Lions,7,0
10857,2016,980955,16,Kings XI Punjab,14,0
10858,2016,980955,17,Gujarat Lions,12,0
10859,2016,980955,17,Kings XI Punjab,8,1
10860,2016,980955,18,Gujarat Lions,7,1
10861,2016,980955,18,Kings XI Punjab,6,2
10862,2016,980955,19,Gujarat Lions,6,1
10863,2016,980955,19,Kings XI Punjab,3,2
10864,2016,980957,0,Mumbai Indians,4,0
10865,2016,980957,0,Rising Pune Supergiants,7,0
10866,2016,980957,1,Mumbai Indians,4,0
10867,2016,980957,1,Rising Pune Supergiants,1,1
10868,2016,980957,2,Mumbai Indians,16,0
10869,2016,980957,2,Rising Pune Supergiants,14,0
10870,2016,980957,3,Mumbai Indians,15,1
10871,2016,980957,3,Rising Pune Supergiants,14,0
10872,2016,980957,4,Mumbai Indians,4,0
10873,2016,980957,4,Rising Pune Supergiants,8,0
10874,2016,980957,5,Mumbai Indians,4,0
10875,2016,980957,5,Rising Pune Supergiants,10,0
10876,2016,980957,6,Mumbai Indians,4,0
10877,2016,980957,6,Rising Pune Supergiants,20,0
10878,2016,980957,7,Mumbai Indians,10,0
10879,2016,980957,7,Rising Pune Supergiants,10,0
10880,2016,980957,8,Mumbai Indians,11,0
10881,2016,980957,8,Rising Pune Supergiants,7,0
10882,2016,980957,9,Mumbai Indians,4,0
10883,2016,980957,9,Rising Pune Supergiants,2,1
10884,2016,980957,10,Mumbai Indians,10,0
10885,2016,980957,10,Rising Pune Supergiants,9,0
10886,2016,980957,11,Mumbai Indians,7,1
10887,2016,980957,11,Rising Pune Supergiants,3,0
10888,2016,980957,12,Mumbai Indians,5,0
10889,2016,980957,12,Rising Pune Supergiants,2,1
10890,2016,980957,13,Mumbai Indians,6,0
10891,2016,980957,13,Rising Pune Supergiants,6,0
10892,2016,980957,14,Mumbai Indians,11,0
10893,2016,980957,14,Rising Pune Supergiants,7,0
10894,2016,980957,15,Mumbai Indians,12,0
10895,2016,980957,15,Rising Pune Supergiants,4,0
10896,2016,980957,16,Mumbai Indians,11,0
10897,2016,980957,16,Rising Pune Supergiants,11,0
10898,2016,980957,17,Mumbai Indians,15,0
10899,2016,980957,17,Rising Pune Supergiants,7,1
10900,2016,980957,18,Mumbai Indians,8,0
10901,2016,980957,18,Rising Pune Supergiants,6,0
10902,2016,980957,19,Rising Pune Supergiants,11,1
10903,2016,980959,0,Kolkata Knight Riders,6,1
10904,2016,980959,0,Royal Challengers Bangalore,2,0
10905,2016,980959,1,Kolkata Knight Riders,5,0
10906,2016,980959,1,Royal Challengers Bangalore,9,1
10907,2016,980959,2,Kolkata Knight Riders,11,0
10908,2016,980959,2,Royal Challengers Bangalore,4,0
10909,2016,980959,3,Kolkata Knight Riders,10,0
10910,2016,980959,3,Royal Challengers Bangalore,10,0
10911,2016,980959,4,Kolkata Knight Riders,2,1
10912,2016,980959,4,Royal Challengers Bangalore,5,0
10913,2016,980959,5,Kolkata Knight Riders,3,0
10914,2016,980959,5,Royal Challengers Bangalore,10,0
10915,2016,980959,6,Kolkata Knight Riders,15,0
10916,2016,980959,6,Royal Challengers Bangalore,11,0
10917,2016,980959,7,Kolkata Knight Riders,7,0
10918,2016,980959,7,Royal Challengers Bangalore,9,0
10919,2016,980959,8,Kolkata Knight Riders,7,1
10920,2016,980959,8,Royal Challengers Bangalore,4,0
10921,2016,980959,9,Kolkata Knight Riders,3,0
10922,2016,980959,9,Royal Challengers Bangalore,15,0
10923,2016,980959,10,Kolkata Knight Riders,4,1
10924,2016,980959,10,Royal Challengers Bangalore,13,0
10925,2016,980959,11,Kolkata Knight Riders,11,0
10926,2016,980959,11,Royal Challengers Bangalore,5,1
10927,2016,980959,12,Kolkata Knight Riders,9,0
10928,2016,980959,12,Royal Challengers Bangalore,9,0
10929,2016,980959,13,Kolkata Knight Riders,12,0
10930,2016,980959,13,Royal Challengers Bangalore,3,1
10931,2016,980959,14,Kolkata Knight Riders,18,0
10932,2016,980959,14,Royal Challengers Bangalore,3,0
10933,2016,980959,15,Kolkata Knight Riders,16,0
10934,2016,980959,15,Royal Challengers Bangalore,13,0
10935,2016,980959,16,Kolkata Knight Riders,24,0
10936,2016,980959,16,Royal Challengers Bangalore,6,1
10937,2016,980959,17,Kolkata Knight Riders,6,1
10938,2016,980959,17,Royal Challengers Bangalore,23,0
10939,2016,980959,18,Kolkata Knight Riders,16,0
10940,2016,980959,18,Royal Challengers Bangalore,13,1
10941,2016,980959,19,Kolkata Knight Riders,4,0
10942,2016,980959,19,Royal Challengers Bangalore,18,2
10943,2016,980961,0,Delhi Daredevils,10,0
10944,2016,980961,0,Gujarat Lions,5,0
10945,2016,980961,1,Delhi Daredevils,14,0
10946,2016,980961,1,Gujarat Lions,9,0
10947,2016,980961,2,Delhi Daredevils,7,0
10948,2016,980961,2,Gujarat Lions,3,1
10949,2016,980961,3,Delhi Daredevils,10,0
10950,2016,980961,3,Gujarat Lions,7,2
10951,2016,980961,4,Delhi Daredevils,10,0
10952,2016,980961,4,Gujarat Lions,3,0
10953,2016,980961,5,Delhi Daredevils,10,0
10954,2016,980961,5,Gujarat Lions,8,0
10955,2016,980961,6,Delhi Daredevils,2,0
10956,2016,980961,6,Gujarat Lions,4,0
10957,2016,980961,7,Delhi Daredevils,6,0
10958,2016,980961,7,Gujarat Lions,13,0
10959,2016,980961,8,Delhi Daredevils,16,0
10960,2016,980961,8,Gujarat Lions,5,0
10961,2016,980961,9,Delhi Daredevils,8,0
10962,2016,980961,9,Gujarat Lions,8,0
10963,2016,980961,10,Delhi Daredevils,3,0
10964,2016,980961,10,Gujarat Lions,10,1
10965,2016,980961,11,Delhi Daredevils,9,0
10966,2016,980961,11,Gujarat Lions,6,0
10967,2016,980961,12,Delhi Daredevils,9,0
10968,2016,980961,12,Gujarat Lions,6,0
10969,2016,980961,13,Delhi Daredevils,4,1
10970,2016,980961,13,Gujarat Lions,5,0
10971,2016,980961,14,Delhi Daredevils,3,1
10972,2016,980961,14,Gujarat Lions,7,0
10973,2016,980961,15,Delhi Daredevils,9,0
10974,2016,980961,15,Gujarat Lions,11,0
10975,2016,980961,16,Delhi Daredevils,12,0
10976,2016,980961,16,Gujarat Lions,13,0
10977,2016,980961,17,Delhi Daredevils,8,0
10978,2016,980961,17,Gujarat Lions,7,1
10979,2016,980961,18,Gujarat Lions,8,1
10980,2016,980961,19,Gujarat Lions,11,1
10981,2016,980963,0,Kings XI Punjab,2,1
10982,2016,980963,0,Kolkata Knight Riders,2,0
10983,2016,980963,1,Kings XI Punjab,5,0
10984,2016,980963,1,Kolkata Knight Riders,10,0
10985,2016,980963,2,Kings XI Punjab,6,1
10986,2016,980963,2,Kolkata Knight Riders,9,0
10987,2016,980963,3,Kings XI Punjab,3,1
10988,2016,980963,3,Kolkata Knight Riders,9,0
10989,2016,980963,4,Kings XI Punjab,11,0
10990,2016,980963,4,Kolkata Knight Riders,2,0
10991,2016,980963,5,Kings XI Punjab,10,0
10992,2016,980963,5,Kolkata Knight Riders,8,0
10993,2016,980963,6,Kings XI Punjab,6,0
10994,2016,980963,6,Kolkata Knight Riders,3,0
10995,2016,980963,7,Kings XI Punjab,5,0
10996,2016,980963,7,Kolkata Knight Riders,8,0
10997,2016,980963,8,Kings XI Punjab,5,1
10998,2016,980963,8,Kolkata Knight Riders,11,0
10999,2016,980963,9,Kings XI Punjab,11,0
11000,2016,980963,9,Kolkata Knight Riders,12,0
11001,2016,980963,10,Kings XI Punjab,12,0
11002,2016,980963,10,Kolkata Knight Riders,9,0
11003,2016,980963,11,Kings XI Punjab,17,0
11004,2016,980963,11,Kolkata Knight Riders,6,0
11005,2016,980963,12,Kings XI Punjab,5,0
11006,2016,980963,12,Kolkata Knight Riders,11,0
11007,2016,980963,13,Kings XI Punjab,11,0
11008,2016,980963,13,Kolkata Knight Riders,7,1
11009,2016,980963,14,Kings XI Punjab,8,0
11010,2016,980963,14,Kolkata Knight Riders,14,0
11011,2016,980963,15,Kings XI Punjab,5,1
11012,2016,980963,15,Kolkata Knight Riders,7,0
11013,2016,980963,16,Kings XI Punjab,8,0
11014,2016,980963,16,Kolkata Knight Riders,10,1
11015,2016,980963,17,Kings XI Punjab,13,1
11016,2016,980963,17,Kolkata Knight Riders,12,0
11017,2016,980963,18,Kings XI Punjab,10,0
11018,2016,980963,18,Kolkata Knight Riders,10,0
11019,2016,980963,19,Kings XI Punjab,4,3
11020,2016,980963,19,Kolkata Knight Riders,4,1
11021,2016,980965,0,Delhi Daredevils,2,0
11022,2016,980965,0,Rising Pune Supergiants,6,0
11023,2016,980965,1,Delhi Daredevils,9,0
11024,2016,980965,1,Rising Pune Supergiants,7,0
11025,2016,980965,2,Delhi Daredevils,6,1
11026,2016,980965,2,Rising Pune Supergiants,3,0
11027,2016,980965,3,Delhi Daredevils,10,0
11028,2016,980965,3,Rising Pune Supergiants,12,0
11029,2016,980965,4,Delhi Daredevils,13,0
11030,2016,980965,4,Rising Pune Supergiants,10,0
11031,2016,980965,5,Delhi Daredevils,8,1
11032,2016,980965,5,Rising Pune Supergiants,12,0
11033,2016,980965,6,Delhi Daredevils,6,0
11034,2016,980965,6,Rising Pune Supergiants,3,0
11035,2016,980965,7,Delhi Daredevils,5,0
11036,2016,980965,7,Rising Pune Supergiants,6,0
11037,2016,980965,8,Delhi Daredevils,4,0
11038,2016,980965,8,Rising Pune Supergiants,6,1
11039,2016,980965,9,Delhi Daredevils,6,1
11040,2016,980965,9,Rising Pune Supergiants,9,0
11041,2016,980965,10,Delhi Daredevils,8,0
11042,2016,980965,10,Rising Pune Supergiants,13,0
11043,2016,980965,11,Delhi Daredevils,6,0
11044,2016,980965,11,Rising Pune Supergiants,7,0
11045,2016,980965,12,Delhi Daredevils,18,0
11046,2016,980965,12,Rising Pune Supergiants,10,0
11047,2016,980965,13,Delhi Daredevils,6,0
11048,2016,980965,13,Rising Pune Supergiants,2,1
11049,2016,980965,14,Delhi Daredevils,5,1
11050,2016,980965,14,Rising Pune Supergiants,10,0
11051,2016,980965,15,Delhi Daredevils,18,0
11052,2016,980965,15,Rising Pune Supergiants,4,0
11053,2016,980965,16,Delhi Daredevils,8,2
11054,2016,980965,16,Rising Pune Supergiants,6,0
11055,2016,980965,17,Delhi Daredevils,6,1
11056,2016,980965,17,Rising Pune Supergiants,20,0
11057,2016,980965,18,Delhi Daredevils,5,0
11058,2016,980965,18,Rising Pune Supergiants,14,1
11059,2016,980965,19,Delhi Daredevils,13,0
11060,2016,980965,19,Rising Pune Supergiants,6,0
11061,2016,980967,0,Gujarat Lions,0,0
11062,2016,980967,0,Sunrisers Hyderabad,7,0
11063,2016,980967,1,Gujarat Lions,0,0
11064,2016,980967,1,Sunrisers Hyderabad,16,0
11065,2016,980967,2,Gujarat Lions,3,1
11066,2016,980967,2,Sunrisers Hyderabad,3,0
11067,2016,980967,3,Gujarat Lions,8,0
11068,2016,980967,3,Sunrisers Hyderabad,5,1
11069,2016,980967,4,Gujarat Lions,13,1
11070,2016,980967,4,Sunrisers Hyderabad,2,1
11071,2016,980967,5,Gujarat Lions,2,1
11072,2016,980967,5,Sunrisers Hyderabad,5,0
11073,2016,980967,6,Gujarat Lions,6,0
11074,2016,980967,6,Sunrisers Hyderabad,1,0
11075,2016,980967,7,Gujarat Lions,7,1
11076,2016,980967,7,Sunrisers Hyderabad,4,0
11077,2016,980967,8,Gujarat Lions,6,0
11078,2016,980967,8,Sunrisers Hyderabad,11,0
11079,2016,980967,9,Gujarat Lions,9,0
11080,2016,980967,9,Sunrisers Hyderabad,3,1
11081,2016,980967,10,Gujarat Lions,7,0
11082,2016,980967,10,Sunrisers Hyderabad,8,0
11083,2016,980967,11,Gujarat Lions,9,0
11084,2016,980967,11,Sunrisers Hyderabad,4,0
11085,2016,980967,12,Gujarat Lions,8,0
11086,2016,980967,12,Sunrisers Hyderabad,12,0
11087,2016,980967,13,Gujarat Lions,1,0
11088,2016,980967,13,Sunrisers Hyderabad,0,1
11089,2016,980967,14,Gujarat Lions,6,1
11090,2016,980967,14,Sunrisers Hyderabad,10,0
11091,2016,980967,15,Gujarat Lions,8,0
11092,2016,980967,15,Sunrisers Hyderabad,7,0
11093,2016,980967,16,Gujarat Lions,6,0
11094,2016,980967,16,Sunrisers Hyderabad,8,0
11095,2016,980967,17,Gujarat Lions,7,0
11096,2016,980967,17,Sunrisers Hyderabad,7,1
11097,2016,980967,18,Gujarat Lions,8,1
11098,2016,980967,18,Sunrisers Hyderabad,16,0
11099,2016,980967,19,Gujarat Lions,12,0
11100,2016,980969,0,Rising Pune Supergiants,9,0
11101,2016,980969,0,Royal Challengers Bangalore,4,0
11102,2016,980969,1,Rising Pune Supergiants,13,0
11103,2016,980969,1,Royal Challengers Bangalore,3,0
11104,2016,980969,2,Rising Pune Supergiants,9,1
11105,2016,980969,2,Royal Challengers Bangalore,3,0
11106,2016,980969,3,Rising Pune Supergiants,6,0
11107,2016,980969,3,Royal Challengers Bangalore,15,0
11108,2016,980969,4,Rising Pune Supergiants,11,0
11109,2016,980969,4,Royal Challengers Bangalore,12,0
11110,2016,980969,5,Rising Pune Supergiants,12,0
11111,2016,980969,5,Royal Challengers Bangalore,9,0
11112,2016,980969,6,Rising Pune Supergiants,7,0
11113,2016,980969,6,Royal Challengers Bangalore,4,0
11114,2016,980969,7,Rising Pune Supergiants,8,0
11115,2016,980969,7,Royal Challengers Bangalore,9,0
11116,2016,980969,8,Rising Pune Supergiants,7,0
11117,2016,980969,8,Royal Challengers Bangalore,11,0
11118,2016,980969,9,Rising Pune Supergiants,7,0
11119,2016,980969,9,Royal Challengers Bangalore,11,0
11120,2016,980969,10,Rising Pune Supergiants,8,0
11121,2016,980969,10,Royal Challengers Bangalore,13,0
11122,2016,980969,11,Rising Pune Supergiants,13,0
11123,2016,980969,11,Royal Challengers Bangalore,3,2
11124,2016,980969,12,Rising Pune Supergiants,11,0
11125,2016,980969,12,Royal Challengers Bangalore,6,0
11126,2016,980969,13,Rising Pune Supergiants,9,0
11127,2016,980969,13,Royal Challengers Bangalore,20,0
11128,2016,980969,14,Rising Pune Supergiants,8,1
11129,2016,980969,14,Royal Challengers Bangalore,19,0
11130,2016,980969,15,Rising Pune Supergiants,8,1
11131,2016,980969,15,Royal Challengers Bangalore,3,1
11132,2016,980969,16,Rising Pune Supergiants,16,0
11133,2016,980969,16,Royal Challengers Bangalore,7,0
11134,2016,980969,17,Rising Pune Supergiants,9,1
11135,2016,980969,17,Royal Challengers Bangalore,18,0
11136,2016,980969,18,Rising Pune Supergiants,4,2
11137,2016,980969,18,Royal Challengers Bangalore,18,0
11138,2016,980969,19,Rising Pune Supergiants,16,0
11139,2016,980969,19,Royal Challengers Bangalore,7,0
11140,2016,980971,0,Delhi Daredevils,3,0
11141,2016,980971,0,Kings XI Punjab,1,0
11142,2016,980971,1,Delhi Daredevils,7,0
11143,2016,980971,1,Kings XI Punjab,10,0
11144,2016,980971,2,Delhi Daredevils,6,0
11145,2016,980971,2,Kings XI Punjab,13,0
11146,2016,980971,3,Delhi Daredevils,7,0
11147,2016,980971,3,Kings XI Punjab,12,0
11148,2016,980971,4,Delhi Daredevils,12,0
11149,2016,980971,4,Kings XI Punjab,4,0
11150,2016,980971,5,Delhi Daredevils,16,0
11151,2016,980971,5,Kings XI Punjab,5,1
11152,2016,980971,6,Delhi Daredevils,11,0
11153,2016,980971,6,Kings XI Punjab,3,1
11154,2016,980971,7,Delhi Daredevils,9,1
11155,2016,980971,7,Kings XI Punjab,8,0
11156,2016,980971,8,Delhi Daredevils,5,0
11157,2016,980971,8,Kings XI Punjab,13,0
11158,2016,980971,9,Delhi Daredevils,15,0
11159,2016,980971,9,Kings XI Punjab,7,0
11160,2016,980971,10,Delhi Daredevils,6,0
11161,2016,980971,10,Kings XI Punjab,4,0
11162,2016,980971,11,Delhi Daredevils,8,0
11163,2016,980971,11,Kings XI Punjab,13,0
11164,2016,980971,12,Delhi Daredevils,6,0
11165,2016,980971,12,Kings XI Punjab,8,0
11166,2016,980971,13,Delhi Daredevils,17,1
11167,2016,980971,13,Kings XI Punjab,5,1
11168,2016,980971,14,Delhi Daredevils,4,0
11169,2016,980971,14,Kings XI Punjab,13,0
11170,2016,980971,15,Delhi Daredevils,6,1
11171,2016,980971,15,Kings XI Punjab,16,0
11172,2016,980971,16,Delhi Daredevils,4,1
11173,2016,980971,16,Kings XI Punjab,12,0
11174,2016,980971,17,Delhi Daredevils,12,1
11175,2016,980971,17,Kings XI Punjab,5,1
11176,2016,980971,18,Delhi Daredevils,3,0
11177,2016,980971,18,Kings XI Punjab,16,1
11178,2016,980971,19,Delhi Daredevils,15,0
11179,2016,980971,19,Kings XI Punjab,13,0
11180,2016,980973,0,Mumbai Indians,5,1
11181,2016,980973,0,Sunrisers Hyderabad,7,0
11182,2016,980973,1,Mumbai Indians,4,1
11183,2016,980973,1,Sunrisers Hyderabad,7,0
11184,2016,980973,2,Mumbai Indians,11,0
11185,2016,980973,2,Sunrisers Hyderabad,9,0
11186,2016,980973,3,Mumbai Indians,10,2
11187,2016,980973,3,Sunrisers Hyderabad,11,0
11188,2016,980973,4,Mumbai Indians,1,1
11189,2016,980973,4,Sunrisers Hyderabad,6,0
11190,2016,980973,5,Mumbai Indians,1,0
11191,2016,980973,5,Sunrisers Hyderabad,11,0
11192,2016,980973,6,Mumbai Indians,6,0
11193,2016,980973,6,Sunrisers Hyderabad,10,0
11194,2016,980973,7,Mumbai Indians,10,0
11195,2016,980973,7,Sunrisers Hyderabad,6,0
11196,2016,980973,8,Mumbai Indians,2,1
11197,2016,980973,8,Sunrisers Hyderabad,9,0
