index,Season,ID,overs,BattingTeam,total_run,isWicketDelivery,BowlingTeam
12278,2017,1082596,1,Sunrisers Hyderabad,8,0,Gujarat Lions
12279,2017,1082596,2,Gujarat Lions,12,0,Sunrisers Hyderabad
12280,2017,1082596,2,Sunrisers Hyderabad,21,0,Gujarat Lions
12281,2017,1082596,3,Gujarat Lions,7,0,Sunrisers Hyderabad
12282,2017,1082596,3,Sunrisers Hyderabad,8,1,Gujarat Lions
12283,2017,1082596,4,Gujarat Lions,3,1,Sunrisers Hyderabad
12284,2017,1082596,4,Sunrisers Hyderabad,8,0,Gujarat Lions
12285,2017,1082596,5,Gujarat Lions,5,1,Sunrisers Hyderabad
12286,2017,1082596,5,Sunrisers Hyderabad,11,0,Gujarat Lions
12287,2017,1082596,6,Gujarat Lions,6,1,Sunrisers Hyderabad
12288,2017,1082596,6,Sunrisers Hyderabad,8,0,Gujarat Lions
12289,2017,1082596,7,Gujarat Lions,8,0,Sunrisers Hyderabad
12290,2017,1082596,7,Sunrisers Hyderabad,5,0,Gujarat Lions
12291,2017,1082596,8,Gujarat Lions,3,1,Sunrisers Hyderabad
12292,2017,1082596,8,Sunrisers Hyderabad,4,0,Gujarat Lions
12293,2017,1082596,9,Gujarat Lions,3,0,Sunrisers Hyderabad
12294,2017,1082596,9,Sunrisers Hyderabad,13,0,Gujarat Lions
12295,2017,1082596,10,Gujarat Lions,8,0,Sunrisers Hyderabad
12296,2017,1082596,10,Sunrisers Hyderabad,12,0,Gujarat Lions
12297,2017,1082596,11,Gujarat Lions,7,0,Sunrisers Hyderabad
12298,2017,1082596,11,Sunrisers Hyderabad,8,0,Gujarat Lions
12299,2017,1082596,12,Gujarat Lions,12,0,Sunrisers Hyderabad
12300,2017,1082596,12,Sunrisers Hyderabad,11,0,Gujarat Lions
12301,2017,1082596,13,Gujarat Lions,9,0,Sunrisers Hyderabad
12302,2017,1082596,13,Sunrisers Hyderabad,6,0,Gujarat Lions
12303,2017,1082596,14,Gujarat Lions,6,0,Sunrisers Hyderabad
12304,2017,1082596,14,Sunrisers Hyderabad,5,0,Gujarat Lions
12305,2017,1082596,15,Gujarat Lions,8,0,Sunrisers Hyderabad
12306,2017,1082596,15,Sunrisers Hyderabad,9,0,Gujarat Lions
12307,2017,1082596,16,Gujarat Lions,3,1,Sunrisers Hyderabad
12308,2017,1082596,17,Gujarat Lions,4,2,Sunrisers Hyderabad
12309,2017,1082596,18,Gujarat Lions,13,0,Sunrisers Hyderabad
12310,2017,1082596,19,Gujarat Lions,5,0,Sunrisers Hyderabad
12311,2017,1082597,0,Kolkata Knight Riders,10,0,Mumbai Indians
12312,2017,1082597,0,Mumbai Indians,9,0,Kolkata Knight Riders
12313,2017,1082597,1,Kolkata Knight Riders,9,0,Mumbai Indians
12314,2017,1082597,1,Mumbai Indians,6,0,Kolkata Knight Riders
12315,2017,1082597,2,Kolkata Knight Riders,15,0,Mumbai Indians
12316,2017,1082597,2,Mumbai Indians,10,0,Kolkata Knight Riders
12317,2017,1082597,3,Kolkata Knight Riders,10,0,Mumbai Indians
12318,2017,1082597,3,Mumbai Indians,12,0,Kolkata Knight Riders
12319,2017,1082597,4,Kolkata Knight Riders,4,2,Mumbai Indians
12320,2017,1082597,4,Mumbai Indians,7,0,Kolkata Knight Riders
12321,2017,1082597,5,Kolkata Knight Riders,11,0,Mumbai Indians
12322,2017,1082597,5,Mumbai Indians,5,0,Kolkata Knight Riders
12323,2017,1082597,6,Kolkata Knight Riders,6,0,Mumbai Indians
12324,2017,1082597,6,Mumbai Indians,9,0,Kolkata Knight Riders
12325,2017,1082597,7,Kolkata Knight Riders,2,1,Mumbai Indians
12326,2017,1082597,7,Mumbai Indians,13,1,Kolkata Knight Riders
12327,2017,1082597,8,Kolkata Knight Riders,5,0,Mumbai Indians
12328,2017,1082597,8,Mumbai Indians,1,1,Kolkata Knight Riders
12329,2017,1082597,9,Kolkata Knight Riders,7,0,Mumbai Indians
12330,2017,1082597,9,Mumbai Indians,2,1,Kolkata Knight Riders
12331,2017,1082597,10,Kolkata Knight Riders,3,0,Mumbai Indians
12332,2017,1082597,10,Mumbai Indians,9,0,Kolkata Knight Riders
12333,2017,1082597,11,Kolkata Knight Riders,7,1,Mumbai Indians
12334,2017,1082597,11,Mumbai Indians,14,0,Kolkata Knight Riders
12335,2017,1082597,12,Kolkata Knight Riders,9,0,Mumbai Indians
12336,2017,1082597,12,Mumbai Indians,8,1,Kolkata Knight Riders
12337,2017,1082597,13,Kolkata Knight Riders,9,0,Mumbai Indians
12338,2017,1082597,13,Mumbai Indians,3,0,Kolkata Knight Riders
12339,2017,1082597,14,Kolkata Knight Riders,10,0,Mumbai Indians
12340,2017,1082597,14,Mumbai Indians,7,0,Kolkata Knight Riders
12341,2017,1082597,15,Kolkata Knight Riders,14,0,Mumbai Indians
12342,2017,1082597,15,Mumbai Indians,4,0,Kolkata Knight Riders
12343,2017,1082597,16,Kolkata Knight Riders,5,1,Mumbai Indians
12344,2017,1082597,16,Mumbai Indians,11,1,Kolkata Knight Riders
12345,2017,1082597,17,Kolkata Knight Riders,8,0,Mumbai Indians
12346,2017,1082597,17,Mumbai Indians,19,0,Kolkata Knight Riders
12347,2017,1082597,18,Kolkata Knight Riders,11,1,Mumbai Indians
12348,2017,1082597,18,Mumbai Indians,19,1,Kolkata Knight Riders
12349,2017,1082597,19,Kolkata Knight Riders,23,1,Mumbai Indians
12350,2017,1082597,19,Mumbai Indians,12,0,Kolkata Knight Riders
12351,2017,1082598,0,Kings XI Punjab,6,0,Royal Challengers Bangalore
12352,2017,1082598,0,Royal Challengers Bangalore,2,1,Kings XI Punjab
12353,2017,1082598,1,Kings XI Punjab,8,0,Royal Challengers Bangalore
12354,2017,1082598,1,Royal Challengers Bangalore,5,0,Kings XI Punjab
12355,2017,1082598,2,Kings XI Punjab,12,0,Royal Challengers Bangalore
12356,2017,1082598,2,Royal Challengers Bangalore,11,0,Kings XI Punjab
12357,2017,1082598,3,Kings XI Punjab,17,0,Royal Challengers Bangalore
12358,2017,1082598,3,Royal Challengers Bangalore,1,1,Kings XI Punjab
12359,2017,1082598,4,Kings XI Punjab,7,0,Royal Challengers Bangalore
12360,2017,1082598,4,Royal Challengers Bangalore,3,1,Kings XI Punjab
12361,2017,1082598,5,Kings XI Punjab,12,1,Royal Challengers Bangalore
12362,2017,1082598,5,Royal Challengers Bangalore,1,0,Kings XI Punjab
12363,2017,1082598,6,Kings XI Punjab,5,0,Royal Challengers Bangalore
12364,2017,1082598,6,Royal Challengers Bangalore,8,0,Kings XI Punjab
12365,2017,1082598,7,Kings XI Punjab,11,0,Royal Challengers Bangalore
12366,2017,1082598,7,Royal Challengers Bangalore,3,0,Kings XI Punjab
12367,2017,1082598,8,Kings XI Punjab,7,1,Royal Challengers Bangalore
12368,2017,1082598,8,Royal Challengers Bangalore,13,0,Kings XI Punjab
12369,2017,1082598,9,Kings XI Punjab,12,0,Royal Challengers Bangalore
12370,2017,1082598,9,Royal Challengers Bangalore,6,0,Kings XI Punjab
12371,2017,1082598,10,Kings XI Punjab,10,0,Royal Challengers Bangalore
12372,2017,1082598,10,Royal Challengers Bangalore,6,0,Kings XI Punjab
12373,2017,1082598,11,Kings XI Punjab,12,0,Royal Challengers Bangalore
12374,2017,1082598,11,Royal Challengers Bangalore,6,0,Kings XI Punjab
12375,2017,1082598,12,Kings XI Punjab,8,0,Royal Challengers Bangalore
12376,2017,1082598,12,Royal Challengers Bangalore,3,0,Kings XI Punjab
12377,2017,1082598,13,Kings XI Punjab,16,0,Royal Challengers Bangalore
12378,2017,1082598,13,Royal Challengers Bangalore,2,1,Kings XI Punjab
12379,2017,1082598,14,Kings XI Punjab,7,0,Royal Challengers Bangalore
12380,2017,1082598,14,Royal Challengers Bangalore,1,0,Kings XI Punjab
12381,2017,1082598,15,Royal Challengers Bangalore,9,0,Kings XI Punjab
12382,2017,1082598,16,Royal Challengers Bangalore,16,0,Kings XI Punjab
12383,2017,1082598,17,Royal Challengers Bangalore,19,0,Kings XI Punjab
12384,2017,1082598,18,Royal Challengers Bangalore,19,0,Kings XI Punjab
12385,2017,1082598,19,Royal Challengers Bangalore,14,0,Kings XI Punjab
12386,2017,1082599,0,Delhi Daredevils,2,0,Rising Pune Supergiant
12387,2017,1082599,0,Rising Pune Supergiant,10,0,Delhi Daredevils
12388,2017,1082599,1,Delhi Daredevils,11,1,Rising Pune Supergiant
12389,2017,1082599,1,Rising Pune Supergiant,7,0,Delhi Daredevils
12390,2017,1082599,2,Delhi Daredevils,16,0,Rising Pune Supergiant
12391,2017,1082599,2,Rising Pune Supergiant,7,1,Delhi Daredevils
12392,2017,1082599,3,Delhi Daredevils,10,0,Rising Pune Supergiant
12393,2017,1082599,3,Rising Pune Supergiant,7,0,Delhi Daredevils
12394,2017,1082599,4,Delhi Daredevils,8,0,Rising Pune Supergiant
12395,2017,1082599,4,Rising Pune Supergiant,7,1,Delhi Daredevils
12396,2017,1082599,5,Delhi Daredevils,15,0,Rising Pune Supergiant
12397,2017,1082599,5,Rising Pune Supergiant,12,1,Delhi Daredevils
12398,2017,1082599,6,Delhi Daredevils,4,0,Rising Pune Supergiant
12399,2017,1082599,6,Rising Pune Supergiant,2,1,Delhi Daredevils
12400,2017,1082599,7,Delhi Daredevils,5,0,Rising Pune Supergiant
12401,2017,1082599,7,Rising Pune Supergiant,3,1,Delhi Daredevils
12402,2017,1082599,8,Delhi Daredevils,5,1,Rising Pune Supergiant
12403,2017,1082599,8,Rising Pune Supergiant,3,0,Delhi Daredevils
12404,2017,1082599,9,Delhi Daredevils,5,0,Rising Pune Supergiant
12405,2017,1082599,9,Rising Pune Supergiant,10,0,Delhi Daredevils
12406,2017,1082599,10,Delhi Daredevils,7,0,Rising Pune Supergiant
12407,2017,1082599,10,Rising Pune Supergiant,8,0,Delhi Daredevils
12408,2017,1082599,11,Delhi Daredevils,16,0,Rising Pune Supergiant
12409,2017,1082599,11,Rising Pune Supergiant,3,1,Delhi Daredevils
12410,2017,1082599,12,Delhi Daredevils,4,0,Rising Pune Supergiant
12411,2017,1082599,12,Rising Pune Supergiant,15,0,Delhi Daredevils
12412,2017,1082599,13,Delhi Daredevils,4,0,Rising Pune Supergiant
12413,2017,1082599,13,Rising Pune Supergiant,6,1,Delhi Daredevils
12414,2017,1082599,14,Delhi Daredevils,11,0,Rising Pune Supergiant
12415,2017,1082599,14,Rising Pune Supergiant,6,1,Delhi Daredevils
12416,2017,1082599,15,Delhi Daredevils,6,1,Rising Pune Supergiant
12417,2017,1082599,15,Rising Pune Supergiant,2,1,Delhi Daredevils
12418,2017,1082599,16,Delhi Daredevils,12,0,Rising Pune Supergiant
12419,2017,1082599,16,Rising Pune Supergiant,0,1,Delhi Daredevils
12420,2017,1082599,17,Delhi Daredevils,19,0,Rising Pune Supergiant
12421,2017,1082599,18,Delhi Daredevils,22,1,Rising Pune Supergiant
12422,2017,1082599,19,Delhi Daredevils,23,0,Rising Pune Supergiant
12423,2017,1082600,0,Mumbai Indians,6,0,Sunrisers Hyderabad
12424,2017,1082600,0,Sunrisers Hyderabad,2,0,Mumbai Indians
12425,2017,1082600,1,Mumbai Indians,15,0,Sunrisers Hyderabad
12426,2017,1082600,1,Sunrisers Hyderabad,3,0,Mumbai Indians
12427,2017,1082600,2,Mumbai Indians,7,0,Sunrisers Hyderabad
12428,2017,1082600,2,Sunrisers Hyderabad,8,0,Mumbai Indians
12429,2017,1082600,3,Mumbai Indians,11,1,Sunrisers Hyderabad
12430,2017,1082600,3,Sunrisers Hyderabad,4,0,Mumbai Indians
12431,2017,1082600,4,Mumbai Indians,3,1,Sunrisers Hyderabad
12432,2017,1082600,4,Sunrisers Hyderabad,9,0,Mumbai Indians
12433,2017,1082600,5,Mumbai Indians,19,0,Sunrisers Hyderabad
12434,2017,1082600,5,Sunrisers Hyderabad,8,0,Mumbai Indians
12435,2017,1082600,6,Mumbai Indians,3,0,Sunrisers Hyderabad
12436,2017,1082600,6,Sunrisers Hyderabad,15,0,Mumbai Indians
12437,2017,1082600,7,Mumbai Indians,9,0,Sunrisers Hyderabad
12438,2017,1082600,7,Sunrisers Hyderabad,3,0,Mumbai Indians
12439,2017,1082600,8,Mumbai Indians,3,0,Sunrisers Hyderabad
12440,2017,1082600,8,Sunrisers Hyderabad,10,0,Mumbai Indians
12441,2017,1082600,9,Mumbai Indians,9,1,Sunrisers Hyderabad
12442,2017,1082600,9,Sunrisers Hyderabad,13,0,Mumbai Indians
12443,2017,1082600,10,Mumbai Indians,5,0,Sunrisers Hyderabad
12444,2017,1082600,10,Sunrisers Hyderabad,9,1,Mumbai Indians
12445,2017,1082600,11,Mumbai Indians,7,0,Sunrisers Hyderabad
12446,2017,1082600,11,Sunrisers Hyderabad,9,0,Mumbai Indians
12447,2017,1082600,12,Mumbai Indians,11,0,Sunrisers Hyderabad
12448,2017,1082600,12,Sunrisers Hyderabad,12,0,Mumbai Indians
12449,2017,1082600,13,Mumbai Indians,4,1,Sunrisers Hyderabad
12450,2017,1082600,13,Sunrisers Hyderabad,5,1,Mumbai Indians
12451,2017,1082600,14,Mumbai Indians,9,0,Sunrisers Hyderabad
12452,2017,1082600,14,Sunrisers Hyderabad,8,1,Mumbai Indians
12453,2017,1082600,15,Mumbai Indians,13,0,Sunrisers Hyderabad
12454,2017,1082600,15,Sunrisers Hyderabad,8,1,Mumbai Indians
12455,2017,1082600,16,Mumbai Indians,15,0,Sunrisers Hyderabad
12456,2017,1082600,16,Sunrisers Hyderabad,14,0,Mumbai Indians
12457,2017,1082600,17,Mumbai Indians,6,2,Sunrisers Hyderabad
12458,2017,1082600,17,Sunrisers Hyderabad,7,1,Mumbai Indians
12459,2017,1082600,18,Mumbai Indians,4,0,Sunrisers Hyderabad
12460,2017,1082600,18,Sunrisers Hyderabad,6,1,Mumbai Indians
12461,2017,1082600,19,Sunrisers Hyderabad,5,2,Mumbai Indians
12462,2017,1082601,0,Kings XI Punjab,10,0,Kolkata Knight Riders
12463,2017,1082601,0,Kolkata Knight Riders,5,0,Kings XI Punjab
12464,2017,1082601,1,Kings XI Punjab,11,0,Kolkata Knight Riders
12465,2017,1082601,1,Kolkata Knight Riders,10,0,Kings XI Punjab
12466,2017,1082601,2,Kings XI Punjab,9,0,Kolkata Knight Riders
12467,2017,1082601,2,Kolkata Knight Riders,16,0,Kings XI Punjab
12468,2017,1082601,3,Kings XI Punjab,15,0,Kolkata Knight Riders
12469,2017,1082601,3,Kolkata Knight Riders,11,0,Kings XI Punjab
12470,2017,1082601,4,Kings XI Punjab,8,0,Kolkata Knight Riders
12471,2017,1082601,4,Kolkata Knight Riders,18,0,Kings XI Punjab
12472,2017,1082601,5,Kings XI Punjab,4,1,Kolkata Knight Riders
12473,2017,1082601,5,Kolkata Knight Riders,16,1,Kings XI Punjab
12474,2017,1082601,6,Kings XI Punjab,5,0,Kolkata Knight Riders
12475,2017,1082601,6,Kolkata Knight Riders,13,0,Kings XI Punjab
12476,2017,1082601,7,Kings XI Punjab,5,1,Kolkata Knight Riders
12477,2017,1082601,7,Kolkata Knight Riders,10,0,Kings XI Punjab
12478,2017,1082601,8,Kings XI Punjab,11,0,Kolkata Knight Riders
12479,2017,1082601,8,Kolkata Knight Riders,8,0,Kings XI Punjab
12480,2017,1082601,9,Kings XI Punjab,17,0,Kolkata Knight Riders
12481,2017,1082601,9,Kolkata Knight Riders,9,1,Kings XI Punjab
12482,2017,1082601,10,Kings XI Punjab,2,0,Kolkata Knight Riders
12483,2017,1082601,10,Kolkata Knight Riders,7,0,Kings XI Punjab
12484,2017,1082601,11,Kings XI Punjab,1,1,Kolkata Knight Riders
12485,2017,1082601,11,Kolkata Knight Riders,5,0,Kings XI Punjab
12486,2017,1082601,12,Kings XI Punjab,6,1,Kolkata Knight Riders
12487,2017,1082601,12,Kolkata Knight Riders,8,0,Kings XI Punjab
12488,2017,1082601,13,Kings XI Punjab,15,0,Kolkata Knight Riders
12489,2017,1082601,13,Kolkata Knight Riders,12,0,Kings XI Punjab
12490,2017,1082601,14,Kings XI Punjab,15,0,Kolkata Knight Riders
12491,2017,1082601,14,Kolkata Knight Riders,9,0,Kings XI Punjab
12492,2017,1082601,15,Kings XI Punjab,4,0,Kolkata Knight Riders
12493,2017,1082601,15,Kolkata Knight Riders,7,0,Kings XI Punjab
12494,2017,1082601,16,Kings XI Punjab,7,0,Kolkata Knight Riders
12495,2017,1082601,16,Kolkata Knight Riders,7,0,Kings XI Punjab
12496,2017,1082601,17,Kings XI Punjab,11,3,Kolkata Knight Riders
12497,2017,1082601,18,Kings XI Punjab,10,0,Kolkata Knight Riders
12498,2017,1082601,19,Kings XI Punjab,4,2,Kolkata Knight Riders
12499,2017,1082602,0,Mumbai Indians,4,0,Royal Challengers Bangalore
12500,2017,1082602,0,Royal Challengers Bangalore,6,0,Mumbai Indians
12501,2017,1082602,1,Mumbai Indians,3,1,Royal Challengers Bangalore
12502,2017,1082602,1,Royal Challengers Bangalore,1,0,Mumbai Indians
12503,2017,1082602,2,Mumbai Indians,1,3,Royal Challengers Bangalore
12504,2017,1082602,2,Royal Challengers Bangalore,17,0,Mumbai Indians
12505,2017,1082602,3,Mumbai Indians,2,0,Royal Challengers Bangalore
12506,2017,1082602,3,Royal Challengers Bangalore,4,0,Mumbai Indians
12507,2017,1082602,4,Mumbai Indians,8,0,Royal Challengers Bangalore
12508,2017,1082602,4,Royal Challengers Bangalore,6,0,Mumbai Indians
12509,2017,1082602,5,Mumbai Indians,3,0,Royal Challengers Bangalore
12510,2017,1082602,5,Royal Challengers Bangalore,7,0,Mumbai Indians
12511,2017,1082602,6,Mumbai Indians,10,0,Royal Challengers Bangalore
12512,2017,1082602,6,Royal Challengers Bangalore,9,0,Mumbai Indians
12513,2017,1082602,7,Mumbai Indians,2,1,Royal Challengers Bangalore
12514,2017,1082602,7,Royal Challengers Bangalore,3,0,Mumbai Indians
12515,2017,1082602,8,Mumbai Indians,4,0,Royal Challengers Bangalore
12516,2017,1082602,8,Royal Challengers Bangalore,9,0,Mumbai Indians
12517,2017,1082602,9,Mumbai Indians,11,0,Royal Challengers Bangalore
12518,2017,1082602,9,Royal Challengers Bangalore,4,1,Mumbai Indians
12519,2017,1082602,10,Mumbai Indians,6,0,Royal Challengers Bangalore
12520,2017,1082602,10,Royal Challengers Bangalore,5,0,Mumbai Indians
12521,2017,1082602,11,Mumbai Indians,11,0,Royal Challengers Bangalore
12522,2017,1082602,11,Royal Challengers Bangalore,5,0,Mumbai Indians
12523,2017,1082602,12,Mumbai Indians,5,0,Royal Challengers Bangalore
12524,2017,1082602,12,Royal Challengers Bangalore,9,0,Mumbai Indians
12525,2017,1082602,13,Mumbai Indians,10,0,Royal Challengers Bangalore
12526,2017,1082602,13,Royal Challengers Bangalore,19,0,Mumbai Indians
12527,2017,1082602,14,Mumbai Indians,11,0,Royal Challengers Bangalore
12528,2017,1082602,14,Royal Challengers Bangalore,6,0,Mumbai Indians
12529,2017,1082602,15,Mumbai Indians,19,0,Royal Challengers Bangalore
12530,2017,1082602,15,Royal Challengers Bangalore,4,1,Mumbai Indians
12531,2017,1082602,16,Mumbai Indians,10,0,Royal Challengers Bangalore
12532,2017,1082602,16,Royal Challengers Bangalore,5,1,Mumbai Indians
12533,2017,1082602,17,Mumbai Indians,13,1,Royal Challengers Bangalore
12534,2017,1082602,17,Royal Challengers Bangalore,8,1,Mumbai Indians
12535,2017,1082602,18,Mumbai Indians,12,0,Royal Challengers Bangalore
12536,2017,1082602,18,Royal Challengers Bangalore,5,1,Mumbai Indians
12537,2017,1082602,19,Royal Challengers Bangalore,10,0,Mumbai Indians
12538,2017,1082603,0,Gujarat Lions,16,0,Rising Pune Supergiant
12539,2017,1082603,0,Rising Pune Supergiant,6,1,Gujarat Lions
12540,2017,1082603,1,Gujarat Lions,11,0,Rising Pune Supergiant
12541,2017,1082603,1,Rising Pune Supergiant,9,0,Gujarat Lions
12542,2017,1082603,2,Gujarat Lions,6,0,Rising Pune Supergiant
12543,2017,1082603,2,Rising Pune Supergiant,8,0,Gujarat Lions
12544,2017,1082603,3,Gujarat Lions,11,0,Rising Pune Supergiant
12545,2017,1082603,3,Rising Pune Supergiant,12,0,Gujarat Lions
12546,2017,1082603,4,Gujarat Lions,2,0,Rising Pune Supergiant
12547,2017,1082603,4,Rising Pune Supergiant,25,0,Gujarat Lions
12548,2017,1082603,5,Gujarat Lions,15,0,Rising Pune Supergiant
12549,2017,1082603,5,Rising Pune Supergiant,4,1,Gujarat Lions
12550,2017,1082603,6,Gujarat Lions,10,0,Rising Pune Supergiant
12551,2017,1082603,6,Rising Pune Supergiant,9,0,Gujarat Lions
12552,2017,1082603,7,Gujarat Lions,20,0,Rising Pune Supergiant
12553,2017,1082603,7,Rising Pune Supergiant,3,0,Gujarat Lions
12554,2017,1082603,8,Gujarat Lions,3,1,Rising Pune Supergiant
12555,2017,1082603,8,Rising Pune Supergiant,11,0,Gujarat Lions
12556,2017,1082603,9,Gujarat Lions,2,0,Rising Pune Supergiant
12557,2017,1082603,9,Rising Pune Supergiant,5,1,Gujarat Lions
12558,2017,1082603,10,Gujarat Lions,6,0,Rising Pune Supergiant
12559,2017,1082603,10,Rising Pune Supergiant,9,0,Gujarat Lions
12560,2017,1082603,11,Gujarat Lions,5,1,Rising Pune Supergiant
12561,2017,1082603,11,Rising Pune Supergiant,5,0,Gujarat Lions
12562,2017,1082603,12,Gujarat Lions,5,1,Rising Pune Supergiant
12563,2017,1082603,12,Rising Pune Supergiant,4,1,Gujarat Lions
12564,2017,1082603,13,Gujarat Lions,11,0,Rising Pune Supergiant
12565,2017,1082603,13,Rising Pune Supergiant,10,0,Gujarat Lions
12566,2017,1082603,14,Gujarat Lions,10,0,Rising Pune Supergiant
12567,2017,1082603,14,Rising Pune Supergiant,6,1,Gujarat Lions
12568,2017,1082603,15,Gujarat Lions,13,0,Rising Pune Supergiant
12569,2017,1082603,15,Rising Pune Supergiant,9,0,Gujarat Lions
12570,2017,1082603,16,Gujarat Lions,5,0,Rising Pune Supergiant
12571,2017,1082603,16,Rising Pune Supergiant,14,0,Gujarat Lions
12572,2017,1082603,17,Gujarat Lions,21,0,Rising Pune Supergiant
12573,2017,1082603,17,Rising Pune Supergiant,6,0,Gujarat Lions
12574,2017,1082603,18,Rising Pune Supergiant,12,0,Gujarat Lions
12575,2017,1082603,19,Rising Pune Supergiant,4,3,Gujarat Lions
12576,2017,1082604,0,Kolkata Knight Riders,3,0,Sunrisers Hyderabad
12577,2017,1082604,0,Sunrisers Hyderabad,5,0,Kolkata Knight Riders
12578,2017,1082604,1,Kolkata Knight Riders,6,0,Sunrisers Hyderabad
12579,2017,1082604,1,Sunrisers Hyderabad,5,0,Kolkata Knight Riders
12580,2017,1082604,2,Kolkata Knight Riders,5,1,Sunrisers Hyderabad
12581,2017,1082604,2,Sunrisers Hyderabad,9,0,Kolkata Knight Riders
12582,2017,1082604,3,Kolkata Knight Riders,6,0,Sunrisers Hyderabad
12583,2017,1082604,3,Sunrisers Hyderabad,13,0,Kolkata Knight Riders
12584,2017,1082604,4,Kolkata Knight Riders,13,0,Sunrisers Hyderabad
12585,2017,1082604,4,Sunrisers Hyderabad,7,0,Kolkata Knight Riders
12586,2017,1082604,5,Kolkata Knight Riders,7,1,Sunrisers Hyderabad
12587,2017,1082604,5,Sunrisers Hyderabad,6,0,Kolkata Knight Riders
12588,2017,1082604,6,Kolkata Knight Riders,7,0,Sunrisers Hyderabad
12589,2017,1082604,6,Sunrisers Hyderabad,2,1,Kolkata Knight Riders
12590,2017,1082604,7,Kolkata Knight Riders,6,0,Sunrisers Hyderabad
12591,2017,1082604,7,Sunrisers Hyderabad,1,0,Kolkata Knight Riders
12592,2017,1082604,8,Kolkata Knight Riders,14,0,Sunrisers Hyderabad
12593,2017,1082604,8,Sunrisers Hyderabad,5,0,Kolkata Knight Riders
12594,2017,1082604,9,Kolkata Knight Riders,8,0,Sunrisers Hyderabad
12595,2017,1082604,9,Sunrisers Hyderabad,6,1,Kolkata Knight Riders
12596,2017,1082604,10,Kolkata Knight Riders,12,0,Sunrisers Hyderabad
12597,2017,1082604,10,Sunrisers Hyderabad,11,1,Kolkata Knight Riders
12598,2017,1082604,11,Kolkata Knight Riders,7,0,Sunrisers Hyderabad
12599,2017,1082604,11,Sunrisers Hyderabad,10,0,Kolkata Knight Riders
12600,2017,1082604,12,Kolkata Knight Riders,14,0,Sunrisers Hyderabad
12601,2017,1082604,12,Sunrisers Hyderabad,15,0,Kolkata Knight Riders
12602,2017,1082604,13,Kolkata Knight Riders,9,0,Sunrisers Hyderabad
