Season,ID,overs,BattingTeam,total_run
2015,829799,7,Sunrisers Hyderabad,11
2015,829799,8,Kings XI Punjab,3
2015,829799,8,Sunrisers Hyderabad,4
2015,829799,9,Kings XI Punjab,5
2015,829799,9,Sunrisers Hyderabad,13
2015,829799,10,Kings XI Punjab,4
2015,829799,10,Sunrisers Hyderabad,4
2015,829799,11,Kings XI Punjab,5
2015,829799,11,Sunrisers Hyderabad,9
2015,829799,12,Kings XI Punjab,4
2015,829799,12,Sunrisers Hyderabad,15
2015,829799,13,Kings XI Punjab,16
2015,829799,13,Sunrisers Hyderabad,9
2015,829799,14,Kings XI Punjab,5
2015,829799,14,Sunrisers Hyderabad,17
2015,829799,15,Kings XI Punjab,12
2015,829799,15,Sunrisers Hyderabad,7
2015,829799,16,Kings XI Punjab,13
2015,829799,16,Sunrisers Hyderabad,10
2015,829799,17,Kings XI Punjab,18
2015,829799,17,Sunrisers Hyderabad,2
2015,829799,18,Kings XI Punjab,11
2015,829799,18,Sunrisers Hyderabad,11
2015,829799,19,Kings XI Punjab,22
2015,829799,19,Sunrisers Hyderabad,15
2015,829801,0,Chennai Super Kings,0
2015,829801,0,Delhi Daredevils,5
2015,829801,1,Chennai Super Kings,1
2015,829801,1,Delhi Daredevils,9
2015,829801,2,Chennai Super Kings,5
2015,829801,2,Delhi Daredevils,2
2015,829801,3,Chennai Super Kings,5
2015,829801,3,Delhi Daredevils,8
2015,829801,4,Chennai Super Kings,5
2015,829801,4,Delhi Daredevils,0
2015,829801,5,Chennai Super Kings,0
2015,829801,5,Delhi Daredevils,4
2015,829801,6,Chennai Super Kings,8
2015,829801,6,Delhi Daredevils,20
2015,829801,7,Chennai Super Kings,10
2015,829801,7,Delhi Daredevils,4
2015,829801,8,Chennai Super Kings,11
2015,829801,8,Delhi Daredevils,8
2015,829801,9,Chennai Super Kings,1
2015,829801,9,Delhi Daredevils,6
2015,829801,10,Chennai Super Kings,7
2015,829801,10,Delhi Daredevils,8
2015,829801,11,Chennai Super Kings,7
2015,829801,11,Delhi Daredevils,8
2015,829801,12,Chennai Super Kings,5
2015,829801,12,Delhi Daredevils,10
2015,829801,13,Chennai Super Kings,11
2015,829801,13,Delhi Daredevils,3
2015,829801,14,Chennai Super Kings,7
2015,829801,14,Delhi Daredevils,2
2015,829801,15,Chennai Super Kings,3
2015,829801,15,Delhi Daredevils,17
2015,829801,16,Chennai Super Kings,13
2015,829801,16,Delhi Daredevils,6
2015,829801,17,Chennai Super Kings,11
2015,829801,18,Chennai Super Kings,4
2015,829801,19,Chennai Super Kings,5
2015,829803,0,Kings XI Punjab,14
2015,829803,0,Royal Challengers Bangalore,10
2015,829803,1,Kings XI Punjab,20
2015,829803,1,Royal Challengers Bangalore,6
2015,829803,2,Kings XI Punjab,4
2015,829803,2,Royal Challengers Bangalore,17
2015,829803,3,Kings XI Punjab,11
2015,829803,3,Royal Challengers Bangalore,6
2015,829803,4,Kings XI Punjab,7
2015,829803,4,Royal Challengers Bangalore,10
2015,829803,5,Kings XI Punjab,16
2015,829803,5,Royal Challengers Bangalore,12
2015,829803,6,Kings XI Punjab,13
2015,829803,6,Royal Challengers Bangalore,8
2015,829803,7,Kings XI Punjab,5
2015,829803,7,Royal Challengers Bangalore,5
2015,829803,8,Kings XI Punjab,10
2015,829803,8,Royal Challengers Bangalore,5
2015,829803,9,Kings XI Punjab,6
2015,829803,9,Royal Challengers Bangalore,5
2015,829805,0,Kolkata Knight Riders,7
2015,829805,0,Mumbai Indians,6
2015,829805,1,Kolkata Knight Riders,5
2015,829805,1,Mumbai Indians,4
2015,829805,2,Kolkata Knight Riders,8
2015,829805,2,Mumbai Indians,6
2015,829805,3,Kolkata Knight Riders,9
2015,829805,3,Mumbai Indians,9
2015,829805,4,Kolkata Knight Riders,9
2015,829805,4,Mumbai Indians,9
2015,829805,5,Kolkata Knight Riders,12
2015,829805,5,Mumbai Indians,12
2015,829805,6,Kolkata Knight Riders,4
2015,829805,6,Mumbai Indians,2
2015,829805,7,Kolkata Knight Riders,4
2015,829805,7,Mumbai Indians,2
2015,829805,8,Kolkata Knight Riders,9
2015,829805,8,Mumbai Indians,9
2015,829805,9,Kolkata Knight Riders,7
2015,829805,9,Mumbai Indians,8
2015,829805,10,Kolkata Knight Riders,14
2015,829805,10,Mumbai Indians,6
2015,829805,11,Kolkata Knight Riders,8
2015,829805,11,Mumbai Indians,7
2015,829805,12,Kolkata Knight Riders,10
2015,829805,12,Mumbai Indians,6
2015,829805,13,Kolkata Knight Riders,10
2015,829805,13,Mumbai Indians,5
2015,829805,14,Kolkata Knight Riders,6
2015,829805,14,Mumbai Indians,8
2015,829805,15,Kolkata Knight Riders,8
2015,829805,15,Mumbai Indians,13
2015,829805,16,Kolkata Knight Riders,14
2015,829805,16,Mumbai Indians,18
2015,829805,17,Kolkata Knight Riders,7
2015,829805,17,Mumbai Indians,11
2015,829805,18,Kolkata Knight Riders,9
2015,829805,18,Mumbai Indians,17
2015,829805,19,Kolkata Knight Riders,6
2015,829805,19,Mumbai Indians,13
2015,829807,0,Royal Challengers Bangalore,17
2015,829807,0,Sunrisers Hyderabad,6
2015,829807,1,Royal Challengers Bangalore,24
2015,829807,1,Sunrisers Hyderabad,9
2015,829807,2,Royal Challengers Bangalore,3
2015,829807,2,Sunrisers Hyderabad,12
2015,829807,3,Royal Challengers Bangalore,14
2015,829807,3,Sunrisers Hyderabad,6
2015,829807,4,Royal Challengers Bangalore,10
2015,829807,4,Sunrisers Hyderabad,17
2015,829807,5,Royal Challengers Bangalore,15
2015,829807,5,Sunrisers Hyderabad,18
2015,829807,6,Sunrisers Hyderabad,21
2015,829807,7,Sunrisers Hyderabad,11
2015,829807,8,Sunrisers Hyderabad,17
2015,829807,9,Sunrisers Hyderabad,8
2015,829807,10,Sunrisers Hyderabad,10
2015,829809,0,Chennai Super Kings,2
2015,829809,0,Kings XI Punjab,5
2015,829809,1,Chennai Super Kings,8
2015,829809,1,Kings XI Punjab,9
2015,829809,2,Chennai Super Kings,7
2015,829809,2,Kings XI Punjab,10
2015,829809,3,Chennai Super Kings,11
2015,829809,3,Kings XI Punjab,7
2015,829809,4,Chennai Super Kings,12
2015,829809,4,Kings XI Punjab,4
2015,829809,5,Chennai Super Kings,7
2015,829809,5,Kings XI Punjab,6
2015,829809,6,Chennai Super Kings,8
2015,829809,6,Kings XI Punjab,2
2015,829809,7,Chennai Super Kings,8
2015,829809,7,Kings XI Punjab,5
2015,829809,8,Chennai Super Kings,4
2015,829809,8,Kings XI Punjab,6
2015,829809,9,Chennai Super Kings,9
2015,829809,9,Kings XI Punjab,2
2015,829809,10,Chennai Super Kings,5
2015,829809,10,Kings XI Punjab,3
2015,829809,11,Chennai Super Kings,11
2015,829809,11,Kings XI Punjab,9
2015,829809,12,Chennai Super Kings,5
2015,829809,12,Kings XI Punjab,3
2015,829809,13,Chennai Super Kings,5
2015,829809,13,Kings XI Punjab,7
2015,829809,14,Chennai Super Kings,9
2015,829809,14,Kings XI Punjab,8
2015,829809,15,Chennai Super Kings,6
2015,829809,15,Kings XI Punjab,8
2015,829809,16,Chennai Super Kings,17
2015,829809,16,Kings XI Punjab,6
2015,829809,17,Kings XI Punjab,8
2015,829809,18,Kings XI Punjab,14
2015,829809,19,Kings XI Punjab,8
2015,829811,0,Kolkata Knight Riders,8
2015,829811,0,Rajasthan Royals,9
2015,829811,1,Kolkata Knight Riders,6
2015,829811,1,Rajasthan Royals,14
2015,829811,2,Kolkata Knight Riders,7
2015,829811,2,Rajasthan Royals,8
2015,829811,3,Kolkata Knight Riders,15
2015,829811,3,Rajasthan Royals,12
2015,829811,4,Kolkata Knight Riders,8
2015,829811,4,Rajasthan Royals,9
2015,829811,5,Kolkata Knight Riders,9
2015,829811,5,Rajasthan Royals,14
2015,829811,6,Kolkata Knight Riders,13
2015,829811,6,Rajasthan Royals,14
2015,829811,7,Kolkata Knight Riders,11
2015,829811,7,Rajasthan Royals,4
2015,829811,8,Kolkata Knight Riders,10
2015,829811,8,Rajasthan Royals,11
2015,829811,9,Kolkata Knight Riders,10
2015,829811,9,Rajasthan Royals,12
2015,829811,10,Kolkata Knight Riders,6
2015,829811,10,Rajasthan Royals,4
2015,829811,11,Kolkata Knight Riders,13
2015,829811,11,Rajasthan Royals,4
2015,829811,12,Kolkata Knight Riders,15
2015,829811,12,Rajasthan Royals,7
2015,829811,13,Kolkata Knight Riders,2
2015,829811,13,Rajasthan Royals,14
2015,829811,14,Kolkata Knight Riders,11
2015,829811,14,Rajasthan Royals,10
2015,829811,15,Kolkata Knight Riders,7
2015,829811,15,Rajasthan Royals,5
2015,829811,16,Kolkata Knight Riders,6
2015,829811,16,Rajasthan Royals,18
2015,829811,17,Kolkata Knight Riders,7
2015,829811,17,Rajasthan Royals,11
2015,829811,18,Kolkata Knight Riders,20
2015,829811,18,Rajasthan Royals,11
2015,829811,19,Kolkata Knight Riders,6
2015,829811,19,Rajasthan Royals,8
2015,829813,0,Delhi Daredevils,3
2015,829813,0,Royal Challengers Bangalore,2
2015,829813,1,Delhi Daredevils,5
2015,829813,1,Royal Challengers Bangalore,0
2015,829813,2,Delhi Daredevils,10
2015,829813,3,Delhi Daredevils,16
2015,829813,4,Delhi Daredevils,8
2015,829813,5,Delhi Daredevils,12
2015,829813,6,Delhi Daredevils,3
2015,829813,7,Delhi Daredevils,4
2015,829813,8,Delhi Daredevils,18
2015,829813,9,Delhi Daredevils,12
2015,829813,10,Delhi Daredevils,18
2015,829813,11,Delhi Daredevils,3
2015,829813,12,Delhi Daredevils,6
2015,829813,13,Delhi Daredevils,20
2015,829813,14,Delhi Daredevils,3
2015,829813,15,Delhi Daredevils,3
2015,829813,16,Delhi Daredevils,7
2015,829813,17,Delhi Daredevils,9
2015,829813,18,Delhi Daredevils,16
2015,829813,19,Delhi Daredevils,11
2015,829815,0,Mumbai Indians,5
2015,829815,0,Sunrisers Hyderabad,7
2015,829815,1,Mumbai Indians,3
2015,829815,1,Sunrisers Hyderabad,1
2015,829815,2,Mumbai Indians,13
2015,829815,2,Sunrisers Hyderabad,2
2015,829815,3,Mumbai Indians,10
2015,829815,3,Sunrisers Hyderabad,3
2015,829815,4,Mumbai Indians,6
2015,829815,4,Sunrisers Hyderabad,8
2015,829815,5,Mumbai Indians,1
2015,829815,5,Sunrisers Hyderabad,8
2015,829815,6,Mumbai Indians,9
2015,829815,6,Sunrisers Hyderabad,3
2015,829815,7,Mumbai Indians,9
2015,829815,7,Sunrisers Hyderabad,7
2015,829815,8,Mumbai Indians,9
2015,829815,8,Sunrisers Hyderabad,11
2015,829815,9,Mumbai Indians,8
2015,829815,9,Sunrisers Hyderabad,4
2015,829815,10,Mumbai Indians,7
2015,829815,10,Sunrisers Hyderabad,4
2015,829815,11,Mumbai Indians,22
2015,829815,11,Sunrisers Hyderabad,3
2015,829815,12,Mumbai Indians,3
2015,829815,12,Sunrisers Hyderabad,4
2015,829815,13,Mumbai Indians,9
2015,829815,13,Sunrisers Hyderabad,5
2015,829815,14,Sunrisers Hyderabad,10
2015,829815,15,Sunrisers Hyderabad,5
2015,829815,16,Sunrisers Hyderabad,5
2015,829815,17,Sunrisers Hyderabad,3
2015,829815,18,Sunrisers Hyderabad,11
2015,829815,19,Sunrisers Hyderabad,9
2015,829817,0,Chennai Super Kings,2
2015,829817,0,Mumbai Indians,5
2015,829817,1,Chennai Super Kings,17
2015,829817,1,Mumbai Indians,6
2015,829817,2,Chennai Super Kings,4
2015,829817,2,Mumbai Indians,4
2015,829817,3,Chennai Super Kings,10
2015,829817,3,Mumbai Indians,7
2015,829817,4,Chennai Super Kings,13
2015,829817,4,Mumbai Indians,13
2015,829817,5,Chennai Super Kings,8
2015,829817,5,Mumbai Indians,13
2015,829817,6,Chennai Super Kings,7
2015,829817,6,Mumbai Indians,5
2015,829817,7,Chennai Super Kings,5
2015,829817,7,Mumbai Indians,9
2015,829817,8,Chennai Super Kings,13
2015,829817,8,Mumbai Indians,16
2015,829817,9,Chennai Super Kings,7
2015,829817,9,Mumbai Indians,8
2015,829817,10,Chennai Super Kings,2
2015,829817,10,Mumbai Indians,5
2015,829817,11,Chennai Super Kings,7
2015,829817,11,Mumbai Indians,10
2015,829817,12,Chennai Super Kings,4
2015,829817,12,Mumbai Indians,9
2015,829817,13,Chennai Super Kings,11
2015,829817,13,Mumbai Indians,9
2015,829817,14,Chennai Super Kings,11
2015,829817,14,Mumbai Indians,16
2015,829817,15,Chennai Super Kings,8
2015,829817,15,Mumbai Indians,4
2015,829817,16,Chennai Super Kings,12
2015,829817,16,Mumbai Indians,2
2015,829817,17,Chennai Super Kings,16
2015,829817,17,Mumbai Indians,15
2015,829817,18,Chennai Super Kings,5
2015,829817,18,Mumbai Indians,15
2015,829817,19,Mumbai Indians,16
2015,829819,0,Rajasthan Royals,11
2015,829819,0,Royal Challengers Bangalore,5
2015,829819,1,Rajasthan Royals,3
2015,829819,1,Royal Challengers Bangalore,5
2015,829819,2,Rajasthan Royals,7
2015,829819,2,Royal Challengers Bangalore,14
2015,829819,3,Rajasthan Royals,9
2015,829819,3,Royal Challengers Bangalore,4
2015,829819,4,Rajasthan Royals,4
2015,829819,4,Royal Challengers Bangalore,10
2015,829819,5,Rajasthan Royals,6
2015,829819,5,Royal Challengers Bangalore,3
2015,829819,6,Rajasthan Royals,10
2015,829819,6,Royal Challengers Bangalore,3
2015,829819,7,Rajasthan Royals,5
2015,829819,7,Royal Challengers Bangalore,2
2015,829819,8,Rajasthan Royals,6
2015,829819,8,Royal Challengers Bangalore,1
2015,829819,9,Rajasthan Royals,7
2015,829819,9,Royal Challengers Bangalore,13
2015,829819,10,Rajasthan Royals,3
2015,829819,10,Royal Challengers Bangalore,10
2015,829819,11,Rajasthan Royals,8
2015,829819,11,Royal Challengers Bangalore,12
2015,829819,12,Rajasthan Royals,4
2015,829819,12,Royal Challengers Bangalore,6
2015,829819,13,Rajasthan Royals,4
2015,829819,13,Royal Challengers Bangalore,6
2015,829819,14,Rajasthan Royals,5
2015,829819,14,Royal Challengers Bangalore,19
2015,829819,15,Rajasthan Royals,3
2015,829819,15,Royal Challengers Bangalore,11
2015,829819,16,Rajasthan Royals,8
2015,829819,16,Royal Challengers Bangalore,13
2015,829819,17,Rajasthan Royals,2
2015,829819,17,Royal Challengers Bangalore,17
2015,829819,18,Rajasthan Royals,4
2015,829819,18,Royal Challengers Bangalore,15
2015,829819,19,Royal Challengers Bangalore,11
2015,829821,0,Chennai Super Kings,3
2015,829821,0,Royal Challengers Bangalore,6
2015,829821,1,Chennai Super Kings,7
2015,829821,1,Royal Challengers Bangalore,5
2015,829821,2,Chennai Super Kings,11
2015,829821,2,Royal Challengers Bangalore,10
2015,829821,3,Chennai Super Kings,2
2015,829821,3,Royal Challengers Bangalore,2
2015,829821,4,Chennai Super Kings,5
2015,829821,4,Royal Challengers Bangalore,2
2015,829821,5,Chennai Super Kings,6
2015,829821,5,Royal Challengers Bangalore,4
2015,829821,6,Chennai Super Kings,7
2015,829821,6,Royal Challengers Bangalore,7
2015,829821,7,Chennai Super Kings,6
2015,829821,7,Royal Challengers Bangalore,2
2015,829821,8,Chennai Super Kings,11
2015,829821,8,Royal Challengers Bangalore,3
2015,829821,9,Chennai Super Kings,4
2015,829821,9,Royal Challengers Bangalore,5
2015,829821,10,Chennai Super Kings,2
2015,829821,10,Royal Challengers Bangalore,6
2015,829821,11,Chennai Super Kings,8
2015,829821,11,Royal Challengers Bangalore,13
2015,829821,12,Chennai Super Kings,10
2015,829821,12,Royal Challengers Bangalore,2
2015,829821,13,Chennai Super Kings,3
2015,829821,13,Royal Challengers Bangalore,19
2015,829821,14,Chennai Super Kings,6
2015,829821,14,Royal Challengers Bangalore,4
2015,829821,15,Chennai Super Kings,15
2015,829821,15,Royal Challengers Bangalore,13
2015,829821,16,Chennai Super Kings,7
2015,829821,16,Royal Challengers Bangalore,10
2015,829821,17,Chennai Super Kings,14
2015,829821,17,Royal Challengers Bangalore,11
2015,829821,18,Chennai Super Kings,8
2015,829821,18,Royal Challengers Bangalore,7
2015,829821,19,Chennai Super Kings,5
2015,829821,19,Royal Challengers Bangalore,8
2015,829823,0,Chennai Super Kings,5
2015,829823,0,Mumbai Indians,1
2015,829823,1,Chennai Super Kings,7
2015,829823,1,Mumbai Indians,16
2015,829823,2,Chennai Super Kings,3
2015,829823,2,Mumbai Indians,11
2015,829823,3,Chennai Super Kings,6
2015,829823,3,Mumbai Indians,12
2015,829823,4,Chennai Super Kings,5
2015,829823,4,Mumbai Indians,7
2015,829823,5,Chennai Super Kings,5
2015,829823,5,Mumbai Indians,14
2015,829823,6,Chennai Super Kings,7
2015,829823,6,Mumbai Indians,8
2015,829823,7,Chennai Super Kings,12
2015,829823,7,Mumbai Indians,9
2015,829823,8,Chennai Super Kings,7
2015,829823,8,Mumbai Indians,10
2015,829823,9,Chennai Super Kings,10
2015,829823,9,Mumbai Indians,10
2015,829823,10,Chennai Super Kings,14
2015,829823,10,Mumbai Indians,12
2015,829823,11,Chennai Super Kings,8
2015,829823,11,Mumbai Indians,10
2015,829823,12,Chennai Super Kings,9
2015,829823,12,Mumbai Indians,5
2015,829823,13,Chennai Super Kings,4
2015,829823,13,Mumbai Indians,9
2015,829823,14,Chennai Super Kings,10
2015,829823,14,Mumbai Indians,12
2015,829823,15,Chennai Super Kings,13
2015,829823,15,Mumbai Indians,4
2015,829823,16,Chennai Super Kings,7
2015,829823,16,Mumbai Indians,23
2015,829823,17,Chennai Super Kings,5
2015,829823,17,Mumbai Indians,10
2015,829823,18,Chennai Super Kings,3
2015,829823,18,Mumbai Indians,8
2015,829823,19,Chennai Super Kings,21
2015,829823,19,Mumbai Indians,11
2016,980901,0,Mumbai Indians,8
2016,980901,0,Rising Pune Supergiants,8
2016,980901,1,Mumbai Indians,4
2016,980901,1,Rising Pune Supergiants,5
2016,980901,2,Mumbai Indians,8
2016,980901,2,Rising Pune Supergiants,5
2016,980901,3,Mumbai Indians,9
2016,980901,3,Rising Pune Supergiants,5
2016,980901,4,Mumbai Indians,1
2016,980901,4,Rising Pune Supergiants,14
2016,980901,5,Mumbai Indians,7
2016,980901,5,Rising Pune Supergiants,20
2016,980901,6,Mumbai Indians,3
2016,980901,6,Rising Pune Supergiants,4
2016,980901,7,Mumbai Indians,0
2016,980901,7,Rising Pune Supergiants,5
2016,980901,8,Mumbai Indians,7
2016,980901,8,Rising Pune Supergiants,10
2016,980901,9,Mumbai Indians,1
2016,980901,9,Rising Pune Supergiants,3
2016,980901,10,Mumbai Indians,3
2016,980901,10,Rising Pune Supergiants,6
2016,980901,11,Mumbai Indians,6
2016,980901,11,Rising Pune Supergiants,11
2016,980901,12,Mumbai Indians,5
2016,980901,12,Rising Pune Supergiants,8
2016,980901,13,Mumbai Indians,3
2016,980901,13,Rising Pune Supergiants,10
2016,980901,14,Mumbai Indians,3
2016,980901,14,Rising Pune Supergiants,12
2016,980901,15,Mumbai Indians,7
2016,980901,16,Mumbai Indians,5
2016,980901,17,Mumbai Indians,10
2016,980901,18,Mumbai Indians,14
2016,980901,19,Mumbai Indians,17
2016,980903,0,Delhi Daredevils,13
2016,980903,0,Kolkata Knight Riders,4
2016,980903,1,Delhi Daredevils,10
2016,980903,1,Kolkata Knight Riders,16
2016,980903,2,Delhi Daredevils,2
2016,980903,2,Kolkata Knight Riders,9
2016,980903,3,Delhi Daredevils,1
2016,980903,3,Kolkata Knight Riders,7
2016,980903,4,Delhi Daredevils,9
2016,980903,4,Kolkata Knight Riders,6
2016,980903,5,Delhi Daredevils,0
2016,980903,5,Kolkata Knight Riders,5
2016,980903,6,Delhi Daredevils,7
2016,980903,6,Kolkata Knight Riders,2
2016,980903,7,Delhi Daredevils,7
2016,980903,7,Kolkata Knight Riders,4
2016,980903,8,Delhi Daredevils,4
2016,980903,8,Kolkata Knight Riders,9
2016,980903,9,Delhi Daredevils,2
2016,980903,9,Kolkata Knight Riders,7
2016,980903,10,Delhi Daredevils,13
2016,980903,10,Kolkata Knight Riders,7
2016,980903,11,Delhi Daredevils,12
2016,980903,11,Kolkata Knight Riders,6
2016,980903,12,Delhi Daredevils,4
2016,980903,12,Kolkata Knight Riders,2
2016,980903,13,Delhi Daredevils,5
2016,980903,13,Kolkata Knight Riders,13
2016,980903,14,Delhi Daredevils,3
2016,980903,14,Kolkata Knight Riders,2
2016,980903,15,Delhi Daredevils,0
2016,980903,16,Delhi Daredevils,1
2016,980903,17,Delhi Daredevils,5
2016,980905,0,Gujarat Lions,1
2016,980905,0,Kings XI Punjab,3
2016,980905,1,Gujarat Lions,11
2016,980905,1,Kings XI Punjab,10
2016,980905,2,Gujarat Lions,11
2016,980905,2,Kings XI Punjab,7
2016,980905,3,Gujarat Lions,13
2016,980905,3,Kings XI Punjab,11
2016,980905,4,Gujarat Lions,9
2016,980905,4,Kings XI Punjab,14
2016,980905,5,Gujarat Lions,12
2016,980905,5,Kings XI Punjab,7
2016,980905,6,Gujarat Lions,11
2016,980905,6,Kings XI Punjab,5
2016,980905,7,Gujarat Lions,15
2016,980905,7,Kings XI Punjab,14
2016,980905,8,Gujarat Lions,6
2016,980905,8,Kings XI Punjab,11
2016,980905,9,Gujarat Lions,9
2016,980905,9,Kings XI Punjab,5
2016,980905,10,Gujarat Lions,9
2016,980905,10,Kings XI Punjab,11
2016,980905,11,Gujarat Lions,10
2016,980905,11,Kings XI Punjab,4
2016,980905,12,Gujarat Lions,4
2016,980905,12,Kings XI Punjab,5
2016,980905,13,Gujarat Lions,9
2016,980905,13,Kings XI Punjab,7
2016,980905,14,Gujarat Lions,4
2016,980905,14,Kings XI Punjab,11
2016,980905,15,Gujarat Lions,8
2016,980905,15,Kings XI Punjab,5
2016,980905,16,Gujarat Lions,13
2016,980905,16,Kings XI Punjab,6
2016,980905,17,Gujarat Lions,7
2016,980905,17,Kings XI Punjab,10
2016,980905,18,Kings XI Punjab,9
2016,980905,19,Kings XI Punjab,6
2016,980907,0,Royal Challengers Bangalore,5
2016,980907,0,Sunrisers Hyderabad,12
2016,980907,1,Royal Challengers Bangalore,3
2016,980907,1,Sunrisers Hyderabad,10
2016,980907,2,Royal Challengers Bangalore,4
2016,980907,2,Sunrisers Hyderabad,13
2016,980907,3,Royal Challengers Bangalore,15
2016,980907,3,Sunrisers Hyderabad,3
2016,980907,4,Royal Challengers Bangalore,16
2016,980907,4,Sunrisers Hyderabad,11
2016,980907,5,Royal Challengers Bangalore,6
2016,980907,5,Sunrisers Hyderabad,7
2016,980907,6,Royal Challengers Bangalore,3
2016,980907,6,Sunrisers Hyderabad,8
2016,980907,7,Royal Challengers Bangalore,9
2016,980907,7,Sunrisers Hyderabad,19
2016,980907,8,Royal Challengers Bangalore,12
2016,980907,8,Sunrisers Hyderabad,3
2016,980907,9,Royal Challengers Bangalore,15
2016,980907,9,Sunrisers Hyderabad,6
2016,980907,10,Royal Challengers Bangalore,11
2016,980907,10,Sunrisers Hyderabad,7
2016,980907,11,Royal Challengers Bangalore,12
2016,980907,11,Sunrisers Hyderabad,7
2016,980907,12,Royal Challengers Bangalore,15
2016,980907,12,Sunrisers Hyderabad,7
2016,980907,13,Royal Challengers Bangalore,14
2016,980907,13,Sunrisers Hyderabad,12
2016,980907,14,Royal Challengers Bangalore,16
2016,980907,14,Sunrisers Hyderabad,14
2016,980907,15,Royal Challengers Bangalore,8
2016,980907,15,Sunrisers Hyderabad,8
2016,980907,16,Royal Challengers Bangalore,19
2016,980907,16,Sunrisers Hyderabad,5
2016,980907,17,Royal Challengers Bangalore,3
2016,980907,17,Sunrisers Hyderabad,12
2016,980907,18,Royal Challengers Bangalore,28
